=====STUNNING BODY MASSAGE $49/HR =====,https://atlanta.craigslist.org/atl/thp/d/stunning-body-massage-49-hr/6419861031.html,"Pleasant,Hill,Suite"," [[ WONDER FOOT MASSAGE ]]2442 Pleasant Hill Rd,Suite 11,Duluth GA 30096TEL: show contact infoYou can get coupon from our website http://wonderfoot-massage.comOpen daily: 10:00AM --10:00PM Professional Chinese and Swedish Massage.  Let us help you restore your energy and promote long life. Services offered :Shiatsu~Deep tissue~hot stone~Relaxation~sportNormal Price: 30min full body massage $3060min full body massage $5090min full body massage $801 HR Combo $40(30min body + 30min foot)(30min foot + 30min chair massage)Foot massage $25/HR (include 10min chair massage)Chair massage:10min $1020min $2030min $30  ",2017-12-10 10:28:40,,,,2017-12-11 09:26:25.834049,CL1
ðŸ”´ðŸ”µðŸ”´ðŸ”µGrand Opening Special $80/2Hr@Sisi Massage,https://atlanta.craigslist.org/atl/thp/d/grand-opening-special-80/6419860522.html,"Cobb,Pkwy","Welcome to Sisi Massage! Grand opening special: $80/2hr. $50/hr.180 Cobb Pkwy SSuite 80Marietta, GA 30060Google Map(I-75 Exit #263 or #265, 1 Min drive to Marietta Trade Center. Next to GNC & Footlocker)  show contact info (Call or Text)Therapeutic Massage Types:1. Full body massage 2. Deep tissue massage 3. Swedish massage 4. Couples massage 5. Four-handed massage*Grand opening special: $80/2hr. $50/hr.*Free hot stone therapy and Free back walking Open 7 days a week 10 AM to 10 PM We accept Cash, Visa, MC, Amex, Discover.Both appointments and walk-ins are welcome.Friendly Asian therapists, comfortable environment, enough parking space, guaranteed.Google Map  show contact info (Call or Text)Look forward to seeing you soon! ",2017-12-10 10:28:11,33.947401,-84.522178,180 Cobb Pkwy S Ste 80,2017-12-11 09:26:26.677862,CL1
ðŸ’™ðŸ’™Li Massage MariettaðŸ’™ðŸ’™Professional Massage,https://atlanta.craigslist.org/atl/thp/d/li-massage/6419858961.html,"Windy,Hill,Rd,SE","Li Massage offers wonderful Asian massage performed by our nicest and most professional therapists. We are trained in specific techniques to relieve pain and stress in our private VIP rooms or couple rooms with relaxing environment and soft music.You have the option to choose massage therapists as you like.  Now Li Massage is celebrating grand opening:1-Hour Full Body Massage for $50. 2359 Windy Hill Rd SESuite 225Marietta, GA 30067Google Map(I-75 Exit #260, Windy Hill Village Shopping Center, Next to Blue Moon Pizza & AVIS car rental)  show contact info (Call or Text)Therapeutic Massage Types and Price:1. Full body massage 2. Deep tissue massage 3. Swedish massage 4. Couples massage 5. Four-handed massage*Grand opening special: $50/hr. *Free hot stone therapy and free back walking.*Table shower is $10. Free table shower for 2-hour massage and 4-handed massage. We accept Cash, Visa, MC, Amex, Discover.Open 7 days a week 10 AM to 10 PM.Both appointments and walk-ins are welcome.2359 Windy Hill Rd SESuite 225Marietta, GA 30067Google Map(I-75 Exit #260, Windy Hill Village Shopping Center, Next to Blue Moon Pizza & AVIS car rental)  show contact info (Call or Text)We look forward to seeing you soon. ",2017-12-10 10:26:40,33.904919,-84.485443,"2359 Windy Hill Rd SE Marietta, GA 30067",2017-12-11 09:26:27.491204,CL1
only $75 for 2 hours massage (1 hour body & 1 hour foot),https://atlanta.craigslist.org/atl/thp/d/only-75-for-2-hours-massage-1/6418788649.html,chamblee,"Open 7 Days a Week :9am - 9pm .Tel: show contact info Body Massage  Reflexology Foot Massage  Acupuncture  Cupping  Scraping  Acupressure Healing  Massage Hypnosis  Meridian Circulation Electrotherapy  Detox  Combo Massage  Gift Card Available  Busy people should take a break and go to a massage spa.It can be a place to pamper yourself, to chill out, relax, recharge, reflect or re-energize. Massage spas cater to a range of health promoting experiences.Store is walk-ins welcome or appointment. We are open 7 days a week.",2017-12-09 11:53:50,33.888431,-84.286707,4997 buford highway,2017-12-11 09:26:28.417855,CL1
M4M,https://atlanta.craigslist.org/atl/thp/d/m4m/6419852546.html,atlanta,Deep Swedish massage1 hour is$100Inman Park private studiotext for quickest responsetext your name and time that works for you47 5.11 185guy next door type    ,2017-12-10 10:20:05,33.769100,-84.336000,,2017-12-11 09:26:29.106398,CL1
"Nice Asian Staff Offer Oriental Body&Foot Massage, Free table shower!!",https://atlanta.craigslist.org/atl/thp/d/nice-asian-staff-offer/6419838838.html,"Atlanta,Decatur,Dunwoody,Marietta","Welcome to our new open Massage Spa, we offer:Deep Tissue MassageSwedish Oil MassageFree Table Shower, Free cupping with 1 hour body massageFoot ReflexologyGreat Service & Great Price! Please call:  show contact infoAddress: 2179 Lawrencevile Hwy. Suite L.              Decatur, GA. 30033",2017-12-10 10:06:33,33.810746,-84.270887,Lawrenceville Hwy. at North Druid Hill.,2017-12-11 09:26:30.192756,CL1
"ğŸ”´ğŸ”´Grand_Opening Special $39.99/hr.(5245 Buford hwy, Norcross)",https://atlanta.craigslist.org/nat/thp/d/grandopening-special-3999/6419834269.html,"Norcross,Duluth,Doraville,Johns,Creek",---- Rose Massage (Norcross)  ----Clean RoomsRelaxing HoursProfessional Massage TherapistsBest in Town FANTASTIC RELAXING MASSAGE!Open Mon-Sun: 10:00am - 10:00pm ,2017-12-10 10:02:16,33.950569,-84.197395,5245 Buford Hwy,2017-12-11 09:26:31.109508,CL1
❤❤❤GRAND OPENING SPECIAL (ORIENTAL SPA) 770-573-7372,https://atlanta.craigslist.org/wat/thp/d/grand-opening-special/6419832112.html,"Villa,Rica","GRAND OPENING SPECIAL $49.95 1st hour*****NEW GORGEOUS ASIAN STAFF*****ENJOY A GREAT PROFESSIONAL MASSAGE THERAPY SESSIONBrand New establishment. Come in and relax with us.OPEN DAILY: Mon-Sat 9:30am~9:30pmSun 10:30am-7:00pm125 Commons Way, Suite 204, Villa Rica, GA 30180Walk-ins Welcomed ! About Our Services: * Full body massage * Foot Reflexology Massage* Deep Tissue / Soft Tissue Massage* Hot Stone Therapy Massage* Four hands Massage * Couples Massage Couple's Massage:This is the perfect romantic, birthday, or holiday gift for you and your spouse ! Two skilled massage therapists attend to you and the person you love.Hot Stone Massage:Great for stress reduction or relief of modest aches and sports pains.Full Body Oil Massage:A relaxing systematic stimulation of the soft tissue and muscles. This rhythmic flowing style relieves stress and imparts greater feelings or well-being.Four Hands Massage: Enjoy an extraordinary experience from two massage therapists working together on you using synchronized massage techniques that flow seamlessly over the entire body.Foot Reflexology Massage:Enjoy a healthful and stimulating experience for tired feet. Your foot reflexology massage therapist will apply pressure to specific points on your feet to stimulate blissful whole body rejuvenation.    ",2017-12-10 10:00:12,33.717300,-84.929700,125 Commons wsy ste 204,2017-12-11 09:26:31.990745,CL1
Authentic Lomi Lomi Massage with a Beautiful Massage Therapist! Queen of Massage,https://atlanta.craigslist.org/atl/thp/d/authentic-lomi-lomi-massage/6419827485.html,"Smyrna,Vinings","Welcome all! I am Victoria a experienced licensed Massage Therapist and I have a upscale in home spa for your complete relaxation kneads! I am located in Vinings off of Atlanta Rd/ Paces Ferry. My Spa room includes a professional massage table, always clean linen, candle lit room, soft music and a professional, beautiful ME! Use of private shower is always open for busy clients! My Massage Lomi Lomi Is a Hawaiian Massage based off of long gliding stokes covering your entire body. My fees are $80 Half Hour $140 Hour Cash or CC accepted! I am by appt ONLY and am usually free within 30 minutes notice! Text or Call me to schedule I work 7 days a week 9am-7pm (Mostly) PLEASE only call when you are READY to book!Ask about my amazing $100 Massage and Sugar Scrub Special!",2017-12-10 09:55:20,33.856821,-84.497176,Paces Ferry rd at Atlanta rd,2017-12-11 09:26:32.691179,CL1
ðŸ”´ Grand Opening Oasis Massage SOOTHING RELAXING 770-417-8680,https://atlanta.craigslist.org/nat/thp/d/grand-opening-oasis-massage/6419824688.html,"Buford,Hwy,Norcross","-:|:-o:*: ?*WELCOME TO Oasis  Massage -:|:-o:*: ?*Private massage rooms, clean, quite and comfortable Authentic massage will reduce stress,  improve circulation, stimulate nerve function,improve immune function, and increase your energy.Tel:: show contact infoOpen 7 days 10:00AM - 10:00PM5948 Buford Hwy.Norcross, GA 30071Body Massage$40/30mins$60/60mins$90/90minsFoot Massage$30/60mins     Foot Massage / Full Body Massage / Oil Massage   come now to enjoy our great quality massageHelp your body and mind relax while improving your overall health!Walk-ins welcome! ",2017-12-10 09:52:13,33.934923,-84.215868,5948 Buford Hwy,2017-12-11 09:26:33.541305,CL1
❤️❤GRAND OPENING!!! FUSHENG MASSAGE SPA (NORCROSS),https://atlanta.craigslist.org/nat/thp/d/grand-opening-fusheng-massage/6419824493.html,"BUFORD,HWY,NORCROSS,GA","Relaxing  Professional Massage Therapists  FANTASTIC RELAXING MASSAGE EXPERIENCEPhone:  show contact infoAddress: 6099 BUFORD HIGHWAY STE E NORCROSS GA 30071NEXT TO BURGER KING CROSS STREET JIMMY CARTER      Open Mon-Sun: 9:00am - 11:00pm FREE SHOWER AND HOT STONE SERVICES!!!!Appointment acceptable OR Walk-ins Welcome ________________________________________We provide the best massage services in the town. Friendly  Staffs Our clean, comfortable service room and professional therapists will work for you. Getting rid of your stress! Come and Relax  ________________________________________Full Body Massage Knee MassageCouples MassageDeep /Soft FOUR HANDSHot Stone TherapyBack Walking MassageCouple's MassageThis is the perfect romantic, birthday, or holiday gift for you and your spouse! Two skilled massage therapists attend to you and the person you love.Hot Stone MassageGreat for stress reduction or relief of modest aches and sports pains.Full Body Oil MassageA relaxing systematic stimulation of the soft tissue and muscles. This rhythmic flowing massage style relieves stress and imparts greater feelings of well-being.Four-Hand MassageEnjoy an extraordinary experience from two massage therapists working together on you in harmony using synchronized massage techniques that flow seamlessly over the entire body.Foot Reflexology MassageEnjoy a healthful and stimulating experience for tired feet. Your foot reflexology massage therapist will apply pressure to specific points on your feet to stimulate blissful whole body rejuvenation.",2017-12-10 09:52:03,33.932253,-84.222332,6099 BUFORD HIGHWAY,2017-12-11 09:26:34.321630,CL1
ESSENCE OF TOUCH MASSAGE,https://atlanta.craigslist.org/atl/thp/d/essence-of-touch-massage/6419814082.html,"Sandy,springs","Greetings,I'm Sundae, with Essence of touch massage, and thank you for viewing my ad. I offer deep tissue and gentle touch massage, with hot stones and back scrub. I work from home, in a serene and fully equipped environment. I also provide complimentary shower, clean towels and refreshments. I'm located in Sandy Springs, and I take appointments all throughout the day. Call, text or email me for address and availability. ~Thank you!!    ",2017-12-10 09:40:14,33.997223,-84.350748,Dunwoody at Roswell,2017-12-11 09:26:35.004600,CL1
"MINERVA MASSAGE 2710 HWY 34, NEWNAN",https://atlanta.craigslist.org/sat/thp/d/minerva-massage-2710-hwy-34/6419808700.html,THERAPY,"*****GRAND OPENING*****MINERVA MASSAGE  2710 HWY 34, NEWNANCOME TRY ""NOW"" WHAT YOU HAVE BEEN MISSING!!!!! ""TODAY""!!!!!PHONE #  show contact info    HOURS--Monday Thru Sunday    9:30 AM  till 9:30 PM  for your convenience.FOR BETTER HEALTH, TREAT YOURSELF AND YOUR BODY TO A **BETTER MASSAGE**.We offer Deep Tissue, Swedish, Hot Stone and Foot Reflexology. One Hour Massage $60; 90 Minutes $90. half hour $40.Foot Massage one hour $30; half hour $20. We offer several combinations of massages, and we offer couples massage in adjoining rooms.WE ACCEPT cash (of course), all major credit cards, including AMERICAN EXPRESS.",2017-12-10 09:33:46,33.395800,-84.712100,2710 HWY 34,2017-12-11 09:26:35.747069,CL1
ATLANTA THAI MASSAGE,https://atlanta.craigslist.org/atl/thp/d/atlanta-thai-massage/6419800772.html,"google,map","I am a professional female trained in Asian/Thai/Swedish and Deep Tissue Massage. My massageservice is very relaxing and tailored to your needs. In-call or out-call, my home office, your home orhotel. All Atlanta, Airport, Downtown and surrounding areas.I am open 7 days: 10:00 am-1:00 amI-85 and Chamblee Tucker Road (Exit 94)By phone appointment only call:  show contact infoMy Treatments Include:~ Full Body Massage & Foot Massage~ Asian/Thai/Swedish/Sports/Deep Tissue/Shiatsu~ Private quiet and soothing location~www.thaimassage.youweb.acesse.com    ",2017-12-10 09:24:20,33.887900,-84.290500,,2017-12-11 09:26:36.451522,CL1
ZenSational (Duluth\Johns Creek),https://atlanta.craigslist.org/nat/thp/d/zensational-duluthjohns-creek/6419790161.html,"Medlock,Bridge,Rd"," Beautiful & Friendly Asian Staff VISIT TODAY Or CALL FOR APPOINTMENT Absolutely Best Deal In Town & Staff !!!  Asian Oriental Deep Tissue Swedish Shiatsu Relaxation  Table Shower & Sauna Also Available  GIVE US A CALL  Open = 7 days $60 for an hourDeep Tissue MassageSwedish Massage4 Hands Massage (by appointment)Foot massage~Special: ^^Free table shower ^^Free hotstone ^^Free Sauna ~Come and Enjoy a therapeutic Chinese Massage~ Zen Massage~ 10450 Medlock Bridge Rd Suite 107 Johns Creek, GA 30097~ Please Call for appointments at  show contact info or Text to schedule your appointment at  show contact info.~Business hours: 10.00AM- 9PM. Last appointment at 8:30pm.10450 Medlock Bridge Rd, 30097    ",2017-12-10 09:11:00,34.026000,-84.147000,10450 Medlock Bridge Rd,2017-12-11 09:26:37.231130,CL1
❤GRAND OPENING❤amazing massage$10 off 10AM-1PM,https://atlanta.craigslist.org/atl/thp/d/grand-openingamazing/6419782480.html,"Lawrenceville,Suwanee,lilburn,Buford","Welcome to MAY Massage3255 lawrenceville suwanee rd suwanee ga 30024  show contact info  Try our professional and friendly new staff!!!~We pride ourselves in offering a quiet, soothing atmosphere. Located in an excellent area we offer several different massages, including:SwedishDeep Tissue Body massage Couple massage Beautiful & Sweet Asian Staff Are Ready To Give You BEST ServiceWALK-INS WELCOME! ",2017-12-10 09:00:42,34.036279,-84.052431,3255 lawrenceville suwanee rd ste k,2017-12-11 09:26:38.024271,CL1
Mobile Massage by Professional Female Therapist 90 min massage $100,https://atlanta.craigslist.org/atl/thp/d/mobile-massage-by/6419719086.html,Atl,"Book a Mobile Massage to your location today! Female Therapist provides a relaxing therapeutic service on a massage table with clean linen,heated oil and soothing hands. This is an outcall service only.90 min Massage  $1002 hr Massage.      $1351 hr Massage and scrub $1352 hr Massage and scrub $185$25 travel fee and/ or hotel parking will be added if traveling outside of the perimeter. All services are Therapeutic.Contact no# -  show contact info",2017-12-10 06:59:25,,,,2017-12-11 09:26:38.722913,CL1
"AWESOME ""AMERICAN "" MASSAGE THERAPIST WITH INCALL OR OUTCALL",https://atlanta.craigslist.org/atl/thp/d/awesome-american-massage/6419454064.html,BROOKHAVEN,"Hello my name is Chloe. I'm a Licensed Massage Therapist with a great touch. Several modalities to choose from including, Deep Tissue, Swedish, Aromatherapy, and Sports Massage to name a few.I'm available 7 days a week by appointment. I DO NOT ACCEPT TEXTS. PLEASE CALL!If I miss your call, I'll call you right back. I look forward to meeting you soon.$115.00 Incall $145.00 OutcallDay and Evening appointment available!Have a Wonderful Day and Evening. Chloeshow contact infoCredit Cards Accepted!",2017-12-09 20:42:20,33.868700,-84.335100,PEACHTREE RD NE at ASHFORD DUNWOODY RD,2017-12-11 09:26:39.426195,CL1
